text,sentiment
nyata tonton video bigflo humor high top otak gue haha sarap nih magnae kayak dimensi kabar nih grup krik krik,0
bodoh budak islam ketua ikat cendekiawan muslim indonesia allah subhanahu wa taala tuhan gerhana,1
peluk badan selip tangan cd ngaceng nih gesek jari bibir memek teken klitoris,0
ekonomi sulit iya,0
puisi karya gus mus indah teduh fitnah gus mus,0
pilih pimpin penuh curang sepe i solo solo,1
generasi milenial perangkap lingkung lgbt candu narkoba begal kerja seks komersial online nngeriiiii umat peduli berantas negeri pimpin kaum lgbt bandar narkoba,0
iya 9 nama grup brodus cina simpang kids tonton minat,0
bentar kuping gue sarap pas yura nyanyi potong an suara timpa kayak laki,0
ajar desain hasil cacat warga negara aduh kayak roller coaster,0
strongly sepakat masuk silang budaya dosen dosen lokal tempurung bukti dosen lokal hitung,0
ajar bangkang hilang hormat kuasa zaman tok sembur air,0
kecebong partai komunis indonesia anti islam diktator jokowi,1
main kotor rezim pro rezim gempar indonesia cebong berisik,1
ya tuhan hidup ku sih salah ku tuhan goblok,0
1 perih luka sariawan n2 finger off sentuh luka n3 kandung ekstrak lidah buaya n4 aman bayi amp anak anak n5 milik manis n6 reaksi hadap obat n7 t,0
orang kristen wudhu mbak larang,0
munafik banget nyaman munafik banget putus free nini hati bawa asa indomie te inggal,0
senang lihat adem akrab banget serasa level gesture kemarin chopper citra sila cebur laut selatan ya,1
woi gembrot kakak,0
muka rusak ajak lihat baju kayak kelompok deh lihat orang kampang,1
titit anies nih wakil presiden prabowo anjing,1
mas joko 3 laku otoriter 32 habis rakyat spe i rezim sadam khadafi as sisi mk nya bro,1
hadap ulama rommy alas ppp dukung jokowi,0
gubernur tantang forum koordinasi pimpin daerah berat kompak,0
kabinet jongos cina,1
daulat bidang politik ubah nama laut cina selatan laut natuna utara bidang ekonomi konsisten lawan neoliberalisme bangun ekonomi utang yongky tugas cakrabuana,0
presiden jokowi rampung 30 proyek strategis nasional play station network periode 2016 2017 nila rupiah 94 8 triliun dukung jokowi 2 periode bukti a bangun sambung 2019 jokowi jokowi periode,0
ustad goblok nih tau kafir sunat umat yahudi bayi kayak nge i coli sunat muka,1
orang udik tanah abang,1
warga negara indonesia agama alir percaya salah,0
bani kampret standar ganda main,1
cebong dungu baca eyel juara pamer dungu,1
gue anak ekonomi paham cetak duit pikir devisa adminnya gerindra sih geblek,1
maribe sayang kafir takut pilih presiden unfollow maribe sayang obrol,0
katolik kristen sah sah pajang sembah foto gantung percaya 3,0
riya banget singapura kafir jul 100x singapura cari minyak babi jul,1
kunjung turki gubernur indonesia be emu presiden gubernur daerah khusus ibukota jaka a anies baswedan kunjung turki anies be emu presiden turki resep tayib erdogan jalan salat jumat,0
asing asing musim kali bang musim musim plesiran,0
kriminal organisasi papua merdeka papua kejam inhumane bunuh korban tangkap masyarakat sipil pro negara republik indonesia tentara nasional indonesia polisi republik indonesia senjata lengkap tombak pisau busur panah senjata modern selundup asing,0
pas beli makan tulis jomlo larang konsumsi bangkai gue jomlo,0
lesbian gay bisexual transgender lgbt rupa simpang orientasi seksual be entangan fitrah manusia agama adat masyarakat indonesia,0
asing teriak asing kaum munafik,1
jokowi diktator muka kampung hehe,1
jakarta 58 lihat asing asing asong taekkk,1
bani tai bicara lantur nih,1
buru hapus cebong keburu orang lihat bejat,1
buka ku ngentot lobang memek enak,0
jabat era jaman now tunggu viral tunggu respon kejam warganet pura pura kejut n1 warganet puja puji gelontor n2 warganet caci maki ya usaha biar terl,1
rosario dogma maria angkat surga raya gereja katolik raya tubuh darah kristus raya rahim ds,0
terima kasih papua wajah tinggal budaya bangun abai arif lokal jokowi sayang papua,0
kualitas wakil rakyat pro rejim down grade dukung bantu presiden giat rajin eh dendam kalah nalar,0
nge i etik iya bego gue wkwk,0
nisbah ketidaknetralan bahasa proses makna andai cipta hidup ruang hampa sejarah budaya,0
gembel sok elite ngewe sari ayu halo mas kelas kambing main gue 2001 main hotel jayaka a tematik klasik malio x2 sumo samping tutup alexis ah main cebong kelas kambing cc,1
mk sejarah gereja at menteri agama ri sekolah agama kristen negeri stakn manado,0
keras nasionalis religius islam lawan politik kawan nista agama kawan simpatisan partai komunis indonesia kawan kutuk palestina kawan kubur agama spirit agama politik kafir,0
oh cacat anak langsung bilang,0
debat istilah islam nusantara tuding pro khilafah hati isis dukung islam nusantara cap antek antek jil pro yahudi bid ah sesat ya deklarasi orang indonesia be,0
well agama ateis rugi sisi cewek utama hitung uang hangus sita tenaga air mata keringat darah korban,0
sarap,1
kualitas ustad kayak goblok banget makan micin nih jokowi singkat joko widodo,1
perilaku politik partai komunis indonesia wenang wenang biar ai politik kalang militer tentara nasional indonesia,0
jual kantin jual kontol jual kintin tau pinjam duit saudara haha yoksi nenek ku,0
idiom cebong kampret sengaja embus oknum kafir pecah belah umat islam indonesia,1
bangun ekonomi kreatif tawar pasang calon gubernur wakil gubernur nomor urut tb hasanudin anton charliyan jawa barat jawa barat hasanah 2 hasanah selamatharika beyond the bandung spirit habis gelap terbit terang,0
gubernur bego sejarah daerah khusus ibukota,1
sibuk ngewe,0
iblis manusia cipta allah,0
eh kunyuk nih kuliah lo anak ya,0
tau anjir nih tanam hati hati mbak,1
seragam kotak kotak kayak taplak meja,0
emut emut sayang memek sexynya,0
bodoh jijik fuck,0
meeting ya buah aja nsi diam ya divisi diam nada kerja bikin set,1
ganyang partai komunis indonesia darurat partai komunis indonesia,1
prabowo suka pakai kopiah orang sangka uang uniform resource locator,1
minoritas te indas indonesia cina bahagia,1
usir cina jongos jongos indonesia damai,1
ya salah budaya bodoh haha moga sukses jalan ya,0
muslim jaga negara republik indonesia henti me sembah nyembah allah subhanahu wa taala dungu biadab,1
hidup kristen hidup hidup hidup taat tuhan layan pengaruh hidup orang,0
random edan iya,0
nurul arifin kota cerdas tunjang masyarakat cerdas bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung 2018,0
kajox on sih kunyuk deact sih tete hilang habis bestie cowok gue,0
doa keluarga alami musibah bom lihat reaksi,0
gereja katolik buku isi lagu inkulturasi syahdu pakai irama keroncong langgam jawa melayu,0
cowok ambek ya anjing jddnjdjdej galau geng,0
mending bilang anak gendut jablay,0
cebong bodoh mantap om tofa kerjain cebong cebong dungu,1
,0
gue baca fan fiction aff oke x hanbin alur banget cowok kingka cewek culun outcast sekolah karakter sih cewek develop tulis strong impression banget contoh nih sih cewek karakter nya cuek peduli,0
bisu,0
hati hati zaman hujung telur hujung tanduk retak pecah tiada lari zaman perintah kejam ramai jahat keliru ilmu aqi,0
muka cantik burik 3,0
jerawat cakap gendut cantik putih mulus diam adem nih dunia,0
embun pagi buta,0
stereotip kaum intoleran resto,0
44 gerombol rizieq front bela islam main isu perintah jokowi pro partai komunis indonesia,1
titit jemaah dum camping,0
adem banget lihat allahu akbar,0
ciduk indra piliang rawan anies sandi tangkap narkoba loh uniform resource locator,1
pantau amp evaluasi badan usaha milik desa dinas pmd kabupaten lampung selatan badan usaha milik desa gerak ekonomi desa,0
kontol kakak sabar ngentot memek eneng,0
kasih gelar doktor juragan mu prabowo sebianto calon presiden umur hidup,1
budaya beli cabe rawit bos,0
teori teori bani cumi cumi mangap masuk racun ya,1
diktator jokowi jongos organisasi jagal manusia nahdlatul ulama ulama,1
he keliru lidah buaya lidah me ua,0
pesimis culun dasar doa sapa tau sapa tau,1
lae komen adminnya ai studi tau ekonomi makro ya negara gampang cetak uang nilai mata uang turun mata uang laku sepe i komoditi diperjualbelikan,0
bilang sayang tinggal gue kontol,1
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 21 4 seba baduy 2018 nih,0
alah bicara samper ciut haha kampang,1
suka pikir iya munafik takut ulang be positif thinking deh,0
festival pesona tambora angkat eksotisme alam budaya dompu bima woderful indonesia,0
kontol bengkok uniform resource locator,0
cowok ganteng six pack pamer kontol urat kamar uniform resource locator,0
ganti cocot tai kuda,1
sok laku identik bom,0
lihat surat pemberitahuan banci uniform resource locator,0
untung teman gue kampus cari budget makan puluh ribu warung langgan n1 warung sekolah dasar 4 nasi ayam saus padang plus es teh 9500 n2 campur sari puluh juta boros semester pas kakak,0
informasi putar ekonomi uang perban investasi saham indonesia dunia,0
sadar krisis moneter krisis ekonomi,0
nama congor oposisi isi mulut nya negatif perintah kuasa,1
tomohon rupa pusat ajar agama kristen katolik khusus doa meditasi bukit kasih buah suci indah tenang tomohon international flower festival nn,0
21 hehe suka ngaret balas pesan lamaaa banget sebal suka hipe ensi suka maki aneh aneh i ok gampang ambek lot bolot repeat nini pas 288c senang,0
gue sebal tonton seducer anjir akting pol gilir female pimpin aduh gue asa lihat kristen stewa twilight ekspresi,0
ajar sikap bodoh sepe i laku,0
peluk bawa bom takjil,0
bodoh idiot coba negeri bahan bakar minyak protes,1
orang kafir baca ayat sotooooy fir,1
4 capai tuju hidup bulat patah cacat hilang bilang,0
peluk agama buddha indonesia 90 etnis tionghoa cina nya taipan taipan jajah indonesia,1
cowok dunia 2 bajing ya manusia homo,0
partai komunis indonesia gaya jokowi antek komunis,1
putri presiden jokowi kahiyang ayu jalan prosesi mitoni pesta rakyat,0
oi nyata riri wkwk ya ganti nama sih asing,0
syak jerawat nih spesies fan chelsea suka tumbuh hidung ala ala gue 2018 pindah on jerawat tumbuh ya serah hidung ya setan budek,0
iya iya kontol,0
1 gubernur relasi dahsyat gubernur presiden bagus amburadul,0
kafir logika surat al kafirun ustad tengku zul tafsir,0
cewek nya sabar hadap laku bajing laki laki,0
biar habis nih aset negara lengser jokowi uniform resource locator,1
perintah serius perhati kembang ekonomi umat program bank wkwk mikro moeldoko,0
apaaaaaaaaaan an ayah jajah presiden muluk muluk akhlak agama budaya iya beuh kang bo ong tipu plonga plongo kaya dil aun 2019 ganti presiden,1
wkwk hapus twitnya tertawa kencang isi kantor bingung tonton film babi haha,0
indonesia sulit tenaga kerja asing nasib tenaga kerja indonesia bro mekanisme nya wajar tenaga kerja indonesia kerja negeri bro x,0
oi bencong haha,0
pilih kepala daerah tegal komitmen herujito sugono pilih kepala daerah bersih damai,0
komisi berantas korupsi kepala daerah te angkap pilih kepala daerah langsung,0
berengsek bajing sih waras gue astagfirullah uniform resource locator,1
mampus serang,1
aaaah sih politis gerindra nih orang jokowi omong sepeda,1
,0
cebong biadab sih hihi,1
a orang enak ajak curhat setia romantis,0
macet divestasi saham freepo salah terbit atur perintah nomor 20 1994 nyata usaha tanam modal asing wajib divestasi saham indonesia freepo 51,0
nama tim baja bajing,1
orang buta uchiha obito,0
biar bantu asing alir,0
nu said aqil kiai pilih jokowi,1
hukum kristen gue sih 10 perintah allah hukum langgar muka agama wenang,0
rezim anti islam zalim ulama uniform resource locator,1
percaya induk nista tahan bela uniform resource locator,1
anggota dewan wakil rakyat tudak malu korupsi ganggu,1
tuli bisu cacat kasar ya bang konyol,0
kazakhstan kakak uji nasional spongebob squarepants larang kakak uji nasional cipta buah budaya hooliganisme keras bullying,0
sampean idiot malu ya umbar goblok ulang ulang,1
politis nilai negatif hadap rezim wajar wajar solusi balans,0
adik ku jilbab pas masuk negeri eh pas ambil wudhu nyeletuk kristen,0
kayak sih abu janda event organizer acara deklarasi ulama muda kemarin sih faizal assegaf be indak event organizer nya aksi aktivis 98 palsu besok besok deklarasi lgbt deklarasi cebong dukung mukidi kenyang,1
rezim apresiasi wajar,0
2 analisa kait 1 susup komunis 2 antek jenderal tua kuasa negara,1
ciri khas muslim masuk berani argumentasi berani bawa bawa malaikat,1
orang jawa moto picek kuping budek rai gedek hadap rakyat populer hina uniform resource locator,0
wkwk sebal banget anjing,0
moeldoko orang kaya pabrik bus listrik proyek rejim mukidi wkwk,0
les privat cilandak tk sekolah dasar uji nasional simak oi seleksi masuk guru negeri matematika fisika kimia biologi akuntansi ekonomi,0
asam folat ganggu bentuk otak cacat bawa susun saraf pusat otak janin,0
presiden hadir milad gera mahasiswa islam indonesia selamat ulang gera mahasiswa islam indonesia 2019 jokowi jokowi periode jokowi periode jokowi bangun indonesia,0
cupuuu culun,1
rumput laut potensi ekonomi unggul jokowi,0
haha otak isi oli bekas cuci pakai kencing onta,1
bangsa indonesia soekarno ulama kiai juang muslim juang muslim negara islam,1
bang presiden,0
irlandia konflik protestan dublin city lt katolik belfast city musuh bebuyutan adem inti negara negara islam chaos,0
orang pemuda aman tim betasemen khusus 88 bukti kirim bom sms gebetannya,0
prabowo pergi rohingya kritik doang,1
bangsat bicara titit,0
kurus yuk coli malam minggu kontol gay bahan coli uniform resource locator,0
wanita makhluk unik dunia lembut sutra sepe i karang wanita butuh bimbing,0
haha rezim usir maling pakai duit rente bangga utuh milik negara sepakat bodoh rakyat hilang percaya hehe,1
calon wakil gubernur sumatra utara periksa komisi berantas korupsi mangko brigade mobil kait suap anggar belanja daerah maju komisi berantas korupsi hidup komisi berantas korupsi,0
alumni mu jana umat islam nista diam demo demo bela bela agama congor tok,1
edan,0
keren memek nya ya om hiu,0
sipit sih nder teman teman ku bilang pakai kacamata sipit wkwk,0
sempurna mustahil usaha sempurna jaring kader demokrat presiden periode,0
kantor buang sih anjir bau bangkai banget bangsat,1
limbat ya allah,1
gilir kontol uniform resource locator,0
tenaga kerja indonesia insta cerita mewah indahhhhh,0
dinamika politik refleksi upaya koalisi susilo bambang yudhoyono jenderal merah tentara nasional indonesia rebut jokowi,1
ayo viralkan malu nyata fitnah hadap warga kampung akuarium ban nyata gubernur daerah khusus ibukota jakarta anies baswedan 24 warga tinggal dunia tinggal bekas gusur,1
pusat tahfiz tingkat kawal selia perkasa tutup sekolah sekolah cina tamil,0
voting malingsia cok jancuk partai komunis indonesia,1
7 agama lindung budaya percaya 25 masjid bina 6 500 jemaah haji wang saku rm500 jais rm421 juta 2015 260 rumah ibadat islam masuk tokong kuil gereja amp gurdwara dil,0
bullying about body shaming ya bullying suka maki gendut kurus hitam sipit,0
wkwk jijik,0
,0
mulut allah subhanahu wa taala alquran busuk kafir laknat,1
budek,0
senin udik tani acara tarik juri asyik asyik suara kontestan autentik tampil fantastis grab takes you there idol spektakuler top 3 idol by opera,0
gila sih bangsat banget calon suami tinggal gara gara serius nikah sih ya haha syukur dijauhin laki laki bejat kayak,1
indeks prestasi kumulatif 3 5 ra ono a ine nek ra bahasa inggris jurus bahasa neng jurus favorit bahasa inggris modal golek kerja pilih tenaga kerja indonesia singapura berangkat gelar pulang bicara bahasa ing,0
